feature_number,rt,mz
9342,25.666500,1770.770600
9343,25.668200,1771.768200
9344,28.384000,1780.789100
9345,28.434100,1781.791500
9346,27.499000,1784.781100
9347,27.499300,1785.783200
9348,27.495500,1786.788300
9349,26.435200,1796.784400
9350,26.435200,1797.788100
9351,26.438800,1798.790400
9352,26.438800,1799.795300
9353,24.987900,1800.779250
9354,24.987150,1801.780100
9355,25.564500,1802.787300
9356,26.592500,1812.781800
9357,26.592500,1813.792700
9358,26.592500,1814.787300
9359,28.380500,1826.788200
9360,26.438800,1842.788100
9361,26.438800,1843.792300
9362,26.442300,1844.795600
9363,26.711700,1969.875000
9364,7.767600,136.990200
9365,15.161200,153.091000
9366,18.980600,165.127200
9367,27.759800,171.101700
9368,18.982400,184.141300
9369,8.891300,188.070800
9370,4.967855,205.034536
9371,18.980600,205.119500
9372,27.987700,209.117400
9373,6.642000,216.122900
9374,23.450000,223.131550
9375,27.922700,224.140600
9376,5.622500,225.063900
9377,13.415100,227.070300
9378,8.895800,232.060350
9379,22.191600,235.132300
9380,27.660300,236.172200
9381,1.349862,243.062187
9382,14.487200,243.122300
9383,19.199750,249.109550
9384,7.270900,253.030900
9385,10.159000,254.015100
9386,20.696500,261.109100
9387,8.271175,266.047625
9388,10.513500,275.996400
9389,7.436650,278.065450
9390,13.910400,279.122200
9391,7.287000,286.091400
9392,2.864200,288.074600
9393,26.701500,289.179300
9394,8.209050,292.081000
9395,3.106500,294.027600
9396,17.937800,301.164000
9397,20.077588,301.200912
9398,9.205900,308.087600
9399,9.665200,309.100000
9400,11.222500,312.107600
9401,14.824200,312.122900
9402,26.284700,312.224700
9403,10.976600,314.122300
9404,8.016800,323.133000
9405,14.630162,338.197062
9406,20.596300,355.207100
9407,27.836950,361.198400
9408,29.175000,363.213600
9409,21.847300,365.162300
9410,27.921800,377.163400
9411,29.184200,379.178200
9412,15.364300,381.156900
9413,14.933200,394.884300
9414,7.397350,400.069900
9415,10.706800,401.054350
9416,7.397300,401.065250
9417,10.189000,406.058700
9418,11.429000,407.190300
9419,8.091360,416.045920
9420,7.532700,417.049800
9421,10.706850,422.032700
9422,8.410100,429.078600
9423,11.354800,430.063050
9424,7.269100,437.014800
9425,10.517100,437.998700
9426,7.657300,438.027200
9427,6.057800,448.115500
9428,15.485200,448.226300
9429,15.485200,449.227700
9430,16.287250,461.238150
9431,15.831300,462.241700
9432,12.052200,464.220250
9433,15.487000,483.199400
9434,18.130200,489.232500
9435,15.488700,493.227400
9436,15.831300,507.243700
9437,17.197363,508.242963
9438,5.459000,520.275900
9439,14.840300,527.179000
9440,9.252300,543.246100
9441,18.921700,543.315100
9442,22.264800,593.259800
9443,14.149200,613.213500
9444,14.152700,614.215600
9445,15.029100,626.271500
9446,14.412900,627.192900
9447,7.806900,651.191900
9448,17.651450,657.385450
9449,16.030600,659.399800
9450,16.561700,671.364700
9451,16.561700,672.369000
9452,16.301500,673.380800
9453,9.741913,674.166538
9454,16.301500,674.383300
9455,10.417000,742.188800
9456,8.234500,811.705833
9457,7.484450,819.704300
9458,7.484450,820.205250
9459,8.158900,820.704800
9460,10.517000,823.089700
9461,20.273212,859.201213
9462,6.709900,892.227000
9463,7.934700,1028.258600
9464,8.079125,1036.258400
9465,7.975400,1036.760433
9466,7.465067,1037.260233
9467,7.614450,1044.256750
9468,7.623350,1044.759100
9469,6.927100,1045.760400
9470,6.927100,1055.242100
9471,6.877050,1117.789000
9472,6.582000,1125.283400
9473,6.578400,1125.789200
9474,6.567700,1126.288600
9475,11.008800,1219.306100
9476,11.012300,1220.303100
9477,7.162000,1261.321700
9478,7.229900,1262.320500
9479,7.434800,1269.313900
9480,7.431250,1269.814000
9481,7.102000,1270.320100
9482,7.107100,1270.820300
9483,6.397200,250.086350
9484,6.024300,314.074800
9485,6.024300,386.061200
9486,13.984000,447.128100
9487,11.967300,834.165400
9488,12.327600,985.188800
9489,12.320300,985.692900
9490,18.892500,401.100800
9491,18.888500,420.116100
9492,12.691500,433.161300
9493,12.688000,433.218800
9494,12.695100,436.120900
9495,12.738800,455.093600
9496,12.723500,502.103500
9497,10.774300,548.139900
9498,16.578500,560.142000
9499,16.678300,561.652600
9500,16.171500,568.642700
9501,17.110800,627.680200
9502,16.677600,635.175500
9503,16.679400,635.677100
9504,16.261900,643.173700
9505,16.256000,643.675600
9506,16.910700,687.210000
9507,24.966700,689.165500
9508,16.907000,689.187800
9509,16.903500,690.190900
9510,16.414500,705.181900
9511,15.829100,762.214700
9512,15.832700,762.716000
9513,15.703000,770.712300
9514,25.866100,821.224000
9515,26.278100,835.202100
9516,16.917800,835.223900
9517,16.106850,836.241050
9518,16.106050,836.742450
9519,23.583050,837.217900
9520,16.695150,837.241575
9521,16.903500,837.309800
9522,16.105850,837.745900
9523,17.283600,838.243650
9524,23.577250,839.223950
9525,14.110350,844.241150
9526,15.673625,844.740450
9527,15.648233,845.241767
9528,15.934100,845.743450
9529,15.669400,849.214000
9530,15.669400,849.715100
9531,16.093600,851.222900
9532,15.692000,851.234000
9533,16.436000,852.222100
9534,14.893850,852.236100
9535,9.359600,852.247700
9536,15.502233,852.737400
9537,9.359600,852.748500
9538,21.528900,853.213300
9539,9.169200,853.254500
9540,22.614700,854.216350
9541,9.165600,854.258200
9542,14.827400,855.239250
9543,16.165900,855.730900
9544,16.421700,856.243200
9545,16.910700,859.221100
9546,15.731500,860.229167
9547,15.142200,860.733550
9548,15.875550,861.231250
9549,15.611700,863.223900
9550,15.601000,863.724200
9551,12.684300,867.735700
9552,14.828250,875.215100
9553,16.427400,876.218700
9554,16.418100,877.223500
9555,12.695100,889.216100
9556,12.702500,890.219500
9557,16.907200,906.229100
9558,16.907100,921.190900
9559,15.570600,1045.299500
9560,15.570600,1045.801600
9561,15.568700,1046.303400
9562,15.460200,1053.297100
9563,15.285700,1053.800150
9564,15.465800,1054.300700
9565,15.025700,1061.796300
9566,12.684400,1084.291800
9567,12.690900,1084.794400
9568,12.684400,1085.294700
9569,17.874300,1125.303300
9570,17.863500,1126.306800
9571,17.599800,1141.297800
9572,17.267800,1253.354900
9573,22.132400,1255.346250
9574,16.918600,1255.369200
9575,22.130700,1256.349300
9576,16.921750,1256.371450
9577,23.256800,1257.351400
9578,16.917500,1257.375450
9579,21.838400,1271.341250
9580,16.332600,1271.361050
9581,16.331650,1272.365700
9582,16.053150,1287.359400
9583,16.253700,1288.360200
9584,12.688000,1301.357400
9585,12.688000,1301.858300
9586,12.691500,1302.359100
9587,12.680900,1302.860700
9588,12.688000,1312.849300
9589,12.680900,1313.350200
9590,12.695100,1323.337800
9591,12.682600,1518.415700
9592,12.688000,1518.918300
9593,12.682600,1519.418900
9594,12.680800,1519.919100
9595,12.684400,1529.909600
9596,12.680900,1530.406400
9597,15.836300,1673.494900
9598,15.832700,1674.498500
9599,16.910700,1675.487500
9600,16.908800,1676.492600
9601,16.908900,1677.492700
9602,15.703000,1689.481400
9603,15.703000,1690.483100
9604,16.418100,1708.476200
9605,12.680700,1735.975900
9606,12.682600,1736.476800
9607,12.682600,1736.977700
9608,12.680900,1737.473000
9609,6.771700,112.998200
9610,6.780100,146.060300
9611,6.776700,163.087000
9612,6.773600,233.055800
9613,9.631800,249.061000
9614,6.769900,251.086900
9615,6.787500,255.038100
9616,6.776700,322.065900
9617,12.697500,501.160000
9618,10.111300,517.154300
9619,17.152300,522.204200
9620,17.145000,589.188100
9621,15.046400,629.279220
9622,15.675450,630.282800
9623,16.029267,643.296833
9624,13.654350,645.276350
9625,6.783500,667.122900
9626,19.560900,691.223800
9627,19.564250,692.227750
9628,19.423300,693.227000
9629,20.368200,705.238400
9630,17.008500,707.217200
9631,16.899200,708.220900
9632,19.427000,713.204200
9633,18.487700,817.326800
9634,20.480350,820.346550
9635,20.481650,821.348550
9636,21.199200,833.359700
9637,21.204400,834.364200
9638,18.485800,835.337200
9639,18.577800,836.341700
9640,18.484000,837.343000
9641,20.075500,873.398100
9642,20.369500,887.330000
9643,20.366000,888.335400
9644,18.494300,903.323300
9645,17.456300,924.920300
9646,19.317200,925.426900
9647,18.266700,932.414300
9648,19.961000,933.406400
9649,19.893200,944.920400
9650,20.799200,946.923000
9651,20.815500,947.426700
9652,20.714850,956.429950
9653,19.682950,976.922800
9654,19.796600,977.424600
9655,20.632350,979.435700
9656,21.493800,990.946000
9657,21.382800,997.940200
9658,21.383900,998.440500
9659,19.876200,1015.444400
9660,20.583550,1023.454550
9661,23.267700,1028.469900
9662,19.095300,1038.954000
9663,19.874700,1039.451250
9664,19.877400,1039.954350
9665,19.084000,1040.459200
9666,20.498700,1046.455500
9667,20.582150,1050.952850
9668,20.582150,1051.454800
9669,20.550367,1061.966000
9670,18.882350,1070.492000
9671,18.104600,1070.992000
9672,19.387500,1074.995800
9673,19.316950,1077.497550
9674,20.491500,1083.462500
9675,19.384200,1085.005200
9676,20.405950,1088.462600
9677,20.298100,1088.964300
9678,18.256300,1089.987800
9679,18.256300,1090.489100
9680,20.298000,1098.471400
9681,20.296200,1098.973900
9682,19.284000,1114.501900
9683,19.284000,1115.507400
9684,20.296200,1120.471800
9685,20.294400,1120.973200
9686,20.296200,1121.474000
9687,19.384200,1129.507400
9688,19.129700,1152.513400
9689,20.528500,1165.524900
9690,21.993700,1170.026000
9691,21.994633,1171.021000
9692,20.767500,1178.022200
9693,20.683500,1179.022500
9694,20.683500,1179.523000
9695,21.998200,1179.534100
9696,21.338600,1180.031300
9697,21.900800,1187.531300
9698,21.900800,1188.033100
9699,21.900800,1210.034100
9700,21.272600,1598.741900
9701,20.943300,1762.797500
9702,20.799200,1787.298000
9703,20.734000,1787.805700
9704,20.612450,1790.800150
9705,20.609000,1791.802800
9706,20.079200,1792.810700
9707,19.801800,1909.847100
9708,20.797500,1923.360100
9709,20.794200,1924.366200
9710,19.893800,1937.852800
9711,19.794800,1953.846500
9712,19.798300,1954.850400
9713,7.246300,181.049100
9714,17.175000,691.181300
9715,17.174900,692.184800
9716,17.178300,693.190000
9717,19.365300,706.162900
9718,17.174800,713.164900
9719,13.775500,737.150700
9720,11.434500,859.151200
9721,12.326100,861.167300
9722,12.322500,862.172200
9723,17.659800,963.251400
9724,17.656200,964.257200
9725,17.409867,979.244233
9726,17.696800,980.248050
9727,13.749900,1027.228700
9728,9.223800,303.145333
9729,9.986800,304.147900
9730,7.880850,307.165500
9731,7.886250,351.165850
9732,8.487700,352.167900
9733,7.886150,368.155850
9734,7.282900,389.113000
9735,19.129500,455.724100
9736,8.484100,611.329700
9737,7.837900,625.347300
9738,10.447300,639.361700
9739,8.484100,657.335600
9740,28.122700,663.410600
9741,23.305250,684.410050
9742,10.488500,685.366200
9743,17.033700,736.446600
9744,17.039000,736.947300
9745,19.062300,741.437500
9746,19.011500,741.940200
9747,17.476800,808.448200
9748,17.031050,830.445650
9749,17.028300,840.546050
9750,17.027000,840.975300
9751,19.558450,842.460850
9752,19.568600,843.463500
9753,17.037800,844.484800
9754,13.134700,854.452900
9755,17.036500,910.466050
9756,17.018500,912.404200
9757,16.842900,912.518250
9758,4.571500,935.164100
9759,18.123300,958.526300
9760,26.166700,966.591400
9761,26.170200,967.595200
9762,19.337700,968.533700
9763,24.124800,982.589400
9764,24.121200,983.592800
9765,17.680300,984.530100
9766,17.083700,987.029900
9767,18.080500,1026.523600
9768,17.026650,1030.150650
9769,17.901500,1043.560700
9770,17.901500,1044.563800
9771,21.690300,1057.513800
9772,14.700750,1070.512950
9773,16.844750,1075.576800
9774,18.957100,1110.188500
9775,17.027350,1111.177200
9776,17.025700,1111.679750
9777,17.026550,1112.180550
9778,17.021200,1112.682950
9779,16.916300,1121.580100
9780,19.482700,1130.589000
9781,19.411100,1131.593800
9782,14.534700,1134.570200
9783,17.022000,1134.680850
9784,16.921233,1135.562833
9785,16.843000,1136.568550
9786,20.266900,1147.589400
9787,21.222150,1162.609550
9788,18.619500,1170.568000
9789,19.414750,1179.603600
9790,16.850100,1186.560900
9791,17.031050,1192.205500
9792,17.029250,1192.706850
9793,17.029250,1193.208900
9794,18.951650,1193.225500
9795,17.026400,1193.710050
9796,17.023800,1194.212500
9797,17.030050,1215.208900
9798,17.029250,1215.709700
9799,18.951650,1215.727250
9800,17.030200,1216.211250
9801,17.030050,1216.713900
9802,17.034200,1217.215100
9803,17.018350,1238.210800
9804,17.022000,1238.712500
9805,17.023950,1239.214500
9806,18.931200,1241.243700
9807,18.932900,1241.744400
9808,18.930250,1242.245650
9809,19.348000,1244.582200
9810,20.524567,1245.586533
9811,17.023800,1429.901850
9812,17.025600,1591.448150
9813,18.976200,1615.948500
9814,17.023000,1624.438750
9815,17.031000,1624.940800
9816,18.933850,1631.483650
9817,18.935600,1631.986350
9818,18.934700,1632.490000
9819,17.027450,1635.951850
9820,17.027250,1636.955500
9821,17.020200,1637.956450
9822,17.020200,1855.765600
9823,17.018450,1856.098000
9824,17.037800,1856.431200
9825,18.958000,1947.682650
9826,18.957100,1971.193450
9827,18.955250,1972.197650
9828,17.026400,1988.168700
9829,17.026550,1988.673650
9830,17.043300,1989.170400
9831,17.023800,1989.674800
9832,1.152700,160.060700
9833,24.784000,920.459300
9834,26.648300,956.467100
9835,25.711800,1590.777400
9836,21.966000,1604.792600
9837,23.423300,1624.804300
9838,23.426800,1625.302100
9839,23.409300,1649.820200
9840,1.019100,203.019100
9841,7.834425,217.035625
9842,5.570550,235.045500
9843,10.024250,283.081800
9844,10.458233,309.060100
9845,10.027050,435.141300
9846,9.922700,435.197200
9847,10.024950,438.100450
9848,11.482100,496.117500
9849,12.810000,499.179200
9850,14.004550,515.175400
9851,10.645200,519.045000
9852,20.040400,532.154100
9853,18.048100,533.165600
9854,10.369450,534.009425
9855,18.044600,534.168800
9856,10.026450,535.014000
9857,11.530900,539.077500
9858,10.027150,553.026400
9859,11.135100,557.093100
9860,10.123400,565.050100
9861,19.446650,565.134400
9862,18.739000,566.137400
9863,18.739000,567.140100
9864,16.002800,570.132100
9865,12.577100,572.111400
9866,15.159900,581.129800
9867,11.127700,583.072900
9868,11.127600,587.160500
9869,12.551911,588.107200
9870,12.303950,589.109900
9871,11.131200,590.112800
9872,13.815000,601.178400
9873,13.820700,601.242400
9874,13.815000,604.127200
9875,13.820700,605.128200
9876,20.434350,609.160300
9877,20.631400,610.163000
9878,18.424600,613.190800
9879,11.127700,613.561600
9880,16.663500,614.193700
9881,15.159900,615.135400
9882,18.728500,615.208000
9883,14.767800,616.133033
9884,18.729200,616.210900
9885,13.834800,627.574800
9886,13.825200,628.074900
9887,16.645700,631.200800
9888,15.163000,637.116900
9889,19.443000,639.170300
9890,19.465300,640.174300
9891,11.134800,641.022000
9892,10.130400,653.643300
9893,13.857900,655.037200
9894,13.825200,664.114500
9895,11.123900,671.057200
9896,13.888500,685.071100
9897,12.320700,686.021550
9898,11.131200,687.026000
9899,13.963900,691.088400
9900,17.440700,695.126100
9901,13.851000,700.035800
9902,13.841100,701.041100
9903,13.804000,719.054900
9904,18.251400,761.265600
9905,10.007700,773.191050
9906,17.059000,809.155900
9907,17.062500,809.656600
9908,10.029600,869.175950
9909,10.029800,870.179100
9910,10.128500,873.197900
9911,10.025200,874.200150
9912,17.918200,885.162400
9913,17.918200,885.662600
9914,17.918200,886.163300
9915,9.918900,895.175500
9916,10.026450,924.103250
9917,10.023850,925.106450
9918,17.893250,1005.188750
9919,22.713500,1046.494400
9920,21.561700,1068.998900
9921,22.024800,1099.018300
9922,23.648867,1115.035800
9923,24.273700,1115.045000
9924,23.546350,1115.537100
9925,23.852700,1121.535700
9926,24.557733,1122.040433
9927,11.500800,1124.783100
9928,23.855500,1127.034400
9929,24.373950,1128.036750
9930,24.408750,1128.538650
9931,23.854600,1137.543400
9932,23.852750,1138.045250
9933,24.692867,1159.049700
9934,24.607815,1159.548738
9935,24.555450,1160.051000
9936,20.481200,1162.314300
9937,23.638800,1168.053100
9938,23.503800,1170.055100
9939,23.507300,1171.059600
9940,22.969200,1172.045600
9941,22.969200,1172.548100
9942,22.969200,1173.050200
9943,11.129400,1173.198700
9944,23.507200,1174.062700
9945,11.129400,1174.205400
9946,23.503800,1174.564900
9947,11.127600,1175.214700
9948,11.131200,1176.217900
9949,11.131200,1177.224000
9950,11.127500,1178.224500
9951,23.403800,1178.555300
9952,22.854700,1180.548100
9953,24.473300,1181.567500
9954,23.187100,1182.056500
9955,22.972700,1182.557100
9956,24.091300,1187.070600
9957,24.095000,1187.572300
9958,24.091300,1188.074100
9959,22.864200,1189.052400
9960,22.864200,1190.055300
9961,23.503800,1190.070400
9962,23.503800,1190.572500
9963,24.498200,1197.580400
9964,23.396700,1198.067700
9965,13.826600,1200.217000
9966,14.833900,1201.228550
9967,24.283200,1201.571300
9968,14.835650,1202.233450
9969,24.462700,1203.074600
9970,13.815000,1203.245500
9971,10.271350,1204.251250
9972,13.815000,1205.251600
9973,13.815000,1206.254100
9974,24.494500,1206.581800
9975,13.815000,1207.255000
9976,23.512700,1211.567700
9977,23.508500,1212.068400
9978,13.838900,1217.225100
9979,24.854800,1218.083700
9980,24.854200,1218.583800
9981,23.396700,1219.061500
9982,24.854800,1219.085300
9983,23.394700,1219.564400
9984,23.452700,1220.065000
9985,24.466500,1224.577100
9986,13.837500,1225.227700
9987,13.838300,1226.230800
9988,24.074350,1227.085850
9989,13.830300,1227.229000
9990,24.072500,1228.089550
9991,11.129400,1228.127500
9992,24.853100,1228.589200
9993,11.129400,1229.129500
9994,24.084300,1232.580600
9995,24.084300,1233.083500
9996,24.088000,1233.587600
9997,23.512700,1234.066700
9998,23.512700,1234.569600
9999,23.064800,1239.076600
10000,23.985200,1240.579300
10001,23.988700,1241.082200
10002,23.985200,1241.583000
10003,23.396700,1242.064800
10004,23.398600,1242.568500
10005,23.967400,1244.093400
10006,22.732300,1245.080600
10007,24.637150,1245.096850
10008,23.572800,1247.591400
10009,23.503500,1252.087650
10010,23.508700,1252.591300
10011,22.626700,1253.072400
10012,22.646300,1253.576400
10013,23.965600,1255.604100
10014,24.094850,1256.102400
