compound_number,feature_number,TIC,mz,rt
36,1680,1065.345820,1476.211950,8.015800
36,1834,1394.867100,749.849550,7.972300
36,1885,11046.407460,1452.709600,7.961700
36,1887,792.117800,1453.204700,7.956200
36,1888,7924.096940,1453.711800,7.968900
36,1891,689.273100,1476.703200,7.959800
36,288,973.592120,799.851805,7.965432
37,347,14507.255360,874.903400,4.789433
37,348,8687.922060,875.403933,4.782100
37,825,246382.263025,149.008086,4.837341
37,2483,2614.071820,828.912200,4.748000
37,2484,3026.093860,829.412100,4.755000
37,2495,22631.333940,849.416000,4.793700
37,2496,18296.472700,849.917600,4.793700
37,2497,3086.985080,850.421500,4.796400
37,2524,1431.556120,875.906700,4.814100
37,2531,2299.079780,882.899300,4.817600
37,2248,14716.641400,513.100567,4.793933
38,1545,12622.168260,289.071150,3.682950
38,1546,5325.989900,301.062850,3.684600
38,1547,14039.097320,308.052100,3.672300
38,1550,149591.421580,377.569125,3.682375
38,1551,13978.880580,378.069633,3.677300
38,1554,14012.617800,465.068050,3.680350
38,1573,7195.049720,617.114700,3.694250
38,1600,651288.825500,755.145767,3.689033
38,1601,145415.758520,756.149100,3.688900
38,1602,20040.615400,757.151750,3.687450
38,1552,13344.465260,396.044700,3.642767
38,1603,8195.326820,793.102400,3.642800
38,1604,905.460700,794.108350,3.655250
38,1608,203906.605880,377.067467,3.680400
38,3373,2075.050300,137.023900,3.655300
38,1626,13070.755800,1161.326283,3.766008
39,135,19971.676120,1134.516795,7.316900
39,144,10816.993620,1157.019100,7.322800
39,145,14089.463920,1158.023167,7.281300
39,1801,1452.962060,1125.513150,7.191850
39,1806,7931.617540,1134.014850,7.197300
39,1807,2944.700580,1135.019200,7.200400
39,1811,17313.662340,1157.519850,7.199300
39,1812,3924.444400,1158.522500,7.199100
39,1813,798.699580,1159.022200,7.204000
39,48,2296.651760,317.054030,7.188057
40,4,11736.275540,128.958770,3.579173
40,1173,943.996060,935.444850,3.663800
40,1776,2106.285380,934.941650,3.675550
40,2804,3262.129820,925.939000,3.549800
40,2805,2839.061660,926.440300,3.551600
40,2815,23250.978220,957.945900,3.549800
40,2816,20488.889800,958.447600,3.549800
40,2817,9001.040880,958.950500,3.549800
40,2818,1397.973900,959.449100,3.549800
41,1522,19246.105780,955.986342,5.449968
41,1666,5094.372920,500.241233,5.446500
41,1672,248388.487280,955.490840,5.425240
41,1674,10626.865040,957.495767,5.448767
41,1678,3782.364300,1434.243450,5.455750
41,1867,100127.060060,956.493000,5.444450
41,1882,1627.118980,1433.734300,5.460600
41,1883,2235.587660,1434.742700,5.449900
41,1884,1229.142300,1435.238100,5.460600
41,476,34027.689800,611.162424,5.438197
41,1667,1941.099300,500.743150,5.449050
41,2630,1485.958920,612.164300,5.420600
41,1524,709.995500,956.507279,5.460286
42,1505,12716.948340,733.840207,7.766257
42,1527,22717.179120,1422.698926,7.768642
42,1530,155536.792140,1468.705600,7.766264
42,1532,101548.368720,1469.710289,7.768089
42,1534,24059.441200,1470.719862,7.789425
42,1833,5271.155160,734.343650,7.764850
42,1879,13521.195040,1423.704200,7.766800
42,1880,644.907900,1424.709400,7.774400
42,1890,815.460600,1471.714100,7.760300
43,1203,51388.250320,938.907633,7.177600
43,1205,51154.263060,939.409361,7.011361
43,1207,20004.177860,939.911250,7.141500
43,1218,52987.401100,961.910700,7.143450
43,1219,52866.981800,962.412050,7.143400
43,1220,24706.984940,962.914000,7.143300
43,1906,2171.977120,895.308900,7.133800
43,1909,583.386820,963.414700,7.140800
43,1910,1127.489520,982.521200,7.137400
43,1208,3302.329360,940.413000,7.141800
44,1018,18502.009860,793.870150,6.150950
44,1019,10782.488460,794.372500,6.057100
44,1020,3845.838400,794.873800,6.050000
44,1023,49761.317280,802.873900,6.160950
44,1024,38434.230780,803.375700,6.160050
44,1025,11757.758320,803.877700,6.057100
44,1026,2789.216280,804.377100,6.051800
44,1033,3767.515180,825.877000,6.057100
44,1034,2704.646320,826.379700,6.064300
45,1916,93118.232567,505.751100,6.123780
45,1953,5642.002000,351.696800,6.126600
45,1961,42630.622100,506.251900,6.126600
45,1962,9355.056200,506.754900,6.126600
45,1966,10084.565500,528.754200,6.126600
45,1967,4610.103800,529.254900,6.123000
45,1976,49983.659600,1012.508600,6.123000
45,1977,28571.245600,1013.009300,6.126600
45,1978,26098.239900,1013.511800,6.126600
46,854,1097.527360,419.732900,6.014600
46,857,4553.347220,500.759000,6.014600
46,858,3335.602380,501.261829,6.052729
46,859,4094.848640,523.762400,6.025300
46,867,76741.337330,794.470108,6.026517
46,895,7749.137600,956.522900,6.034508
46,904,513918.932370,1002.529678,6.044870
46,905,204252.429930,1003.533009,6.043555
46,906,27492.167397,1004.535490,6.040990
46,2420,15450.798000,795.469500,6.092700
46,2448,3370.435550,1435.282900,6.082000
46,2449,8469.989850,1435.786800,6.092700
46,2450,2334.563650,1436.791700,6.082000
47,3424,13391.934140,1120.041100,5.403900
47,3425,19082.699360,1120.543900,5.398600
47,3426,7874.827040,1121.042300,5.395400
47,3427,1914.729900,1121.547500,5.400400
47,3430,42924.651760,1143.043300,5.402200
47,3431,55044.944240,1143.545600,5.398600
47,3432,31616.111920,1144.047800,5.402000
47,3433,11187.080360,1144.549200,5.402100
47,3434,1336.556700,1145.052200,5.398700
48,673,80307.043800,799.098969,5.074988
48,2118,435378.281380,1103.126208,5.269342
48,2759,542857.416620,475.048800,5.294586
48,2760,168651.829720,475.550700,5.241300
48,2765,147586.072300,551.053360,5.286420
48,2766,37921.966260,551.554940,5.287020
48,2788,151090.359640,1104.129475,5.232375
48,2789,15588.038600,1105.132575,5.232775
48,3137,11816.783620,476.052100,5.237733
48,2767,1177.094100,552.056150,5.294000
48,488,1261.002940,149.008378,5.427111
48,654,15173.688000,399.043920,5.153120
48,2778,5048.771900,703.565150,5.424200
49,585,7337.240500,913.146280,4.814804
49,586,967.269840,914.150000,4.768200
49,1774,3058.531960,169.013426,4.707049
49,3094,846.654120,259.034300,4.864600
49,3098,30459.456560,519.075800,4.862400
49,3101,2812.014660,520.079700,4.860700
49,3102,214002.985260,563.065300,4.860700
49,3104,38076.589800,564.068700,4.860600
49,3106,2421.168000,565.071400,4.862600
50,3078,23983.972260,233.061660,5.387380
50,3152,315735.289220,207.076900,5.525600
50,3153,10851.082660,208.080200,5.510300
50,3154,183559.948820,250.082200,5.529300
50,3155,8406.777720,251.085700,5.532700
50,3156,379990.447580,304.056100,5.510300
50,3157,29302.826720,305.059100,5.525600
50,3158,60766.135400,322.065900,5.525600
50,3163,11827.211920,645.143700,5.519500
51,203,845.947640,203.018864,7.757230
51,1519,46332.543520,939.507921,4.796000
51,1520,22292.817290,940.526048,4.925779
51,1527,1539.636060,1422.698926,7.768642
51,1531,19489.567400,1468.731056,7.777200
51,1532,6162.787240,1469.710289,7.768089
51,1533,16620.093620,1469.731367,7.778200
51,1534,2924.329700,1470.719862,7.789425
51,1679,25397.194380,1468.713500,7.768000
51,1671,2936.312180,940.502433,4.844767
52,8,3372.910720,133.013427,4.039863
52,305,5478.588400,128.034637,4.060033
52,364,47468.087360,1494.706150,4.005500
52,2460,2074.887740,746.838600,4.023700
52,2463,2351.774300,769.841500,4.025300
52,2464,1693.096540,770.341600,4.025300
52,2556,8940.881980,1464.693000,4.046800
52,2558,25075.370520,1495.711600,4.029200
52,2559,4803.777240,1496.714300,4.027300
52,197,3412.238420,173.045018,3.952491
53,1545,2040.747620,289.071150,3.682950
53,1546,929.092800,301.062850,3.684600
53,1551,12386.664040,378.069633,3.677300
53,1553,1315.792540,396.546100,3.656050
53,1554,2032.080700,465.068050,3.680350
53,1573,1388.978860,617.114700,3.694250
53,1601,46974.017660,756.149100,3.688900
53,1602,5806.522100,757.151750,3.687450
53,3378,797.645600,378.570100,3.689300
54,216,11342541.998802,343.065769,4.668520
54,219,1110775.270813,344.069220,4.526206
54,220,87905.110020,345.071421,4.533738
54,247,2191579.502707,687.140686,4.522048
54,248,469416.716380,688.144338,4.533488
54,249,49950.173713,689.146254,4.532442
54,1774,217160.271760,169.013426,4.707049
54,2115,7514.193000,343.105727,4.529869
54,2771,13428.838240,633.155675,4.515825
54,195,16797.320033,160.008578,4.803822
54,196,9012.414567,171.029056,4.801405
54,231,1302.464000,495.125011,4.699950
54,233,85225.995233,496.080033,4.818795
54,236,7299.387233,497.082933,4.724292
54,258,87849.124500,991.163805,4.764471
54,262,3987.128533,993.170404,4.698782
54,1747,114897.330240,169.013341,4.413323
54,218,41431.054780,344.069367,4.926024
54,432,24646.815250,180.066020,4.901147
54,668,60097.652940,687.140466,4.957706
54,669,7015.943020,688.144330,4.970693
54,1183,251785.182005,191.055417,4.953868
54,366,4210.583440,133.013637,4.632956
54,1282,2881.325260,333.061125,4.904000
55,224,2045218.695657,440.098708,3.725987
55,226,304234.481527,441.101869,3.743631
55,227,8169.522027,442.105800,3.744946
55,238,2380887.512897,592.109725,3.746371
55,239,549525.663227,593.112744,3.748494
55,240,17535.075200,594.115950,3.744237
55,264,60384.215847,1185.233040,3.748287
55,680,16041.577860,1186.234950,3.745200
55,692,584.390520,241.034140,3.711020
55,228,1568.100500,483.077736,3.856599
56,80,1149.116080,1021.948708,7.276508
56,125,7414.043000,1125.987800,7.323500
56,126,4483.994600,1126.490200,7.323700
56,139,22909.629640,1148.488900,7.321700
56,141,16430.849540,1149.491500,7.325300
56,142,6094.507600,1149.995300,7.325200
56,147,1701.339300,1172.492100,7.329400
56,160,4476.490220,1216.540100,7.343600
57,630,1008711.715080,1086.587513,5.996613
57,631,502559.824880,1087.590962,5.994700
57,632,3334491.849940,1133.598867,5.996111
57,633,926079.283340,1134.601662,5.992813
57,1874,4900778.675287,1132.596095,5.994270
57,2359,74118.383860,1135.604340,5.998840
57,2646,15193.499860,1087.080625,6.002250
57,2647,44924.056560,1088.593700,5.994375
58,2807,13360.553660,936.940700,4.209500
58,2808,10836.217760,937.442300,4.206000
58,2809,4766.702420,937.944900,4.207800
58,2810,977.089340,938.447600,4.202400
58,2831,10481.612280,992.967200,4.197200
58,2832,9398.004100,993.466500,4.197150
58,2833,3404.492960,993.970400,4.197150
58,2834,735.128600,994.473600,4.216600
59,3562,6084.778100,172.026700,4.900000
59,3564,61093.135500,203.026500,4.896400
59,3565,10448.794800,203.528800,4.900000
59,3577,679992.429500,559.071700,4.900000
59,3578,4092.660700,559.123300,4.903600
59,3579,150940.548200,560.074800,4.900000
59,3580,17255.361600,561.077700,4.900000
59,3587,4466.901100,1119.155800,4.900000
60,691,104860.656187,206.045746,4.989875
60,697,18993409.505113,332.076007,5.088260
60,698,2311555.217040,333.079685,5.047497
60,699,123641.130933,334.082153,4.994869
60,709,197879.445940,665.162046,4.987976
60,710,23549.101500,666.165083,4.989633
60,1261,2346.112120,152.985476,4.987339
60,2567,1427.586060,332.165900,4.991100
60,700,2965321.113307,484.087159,5.142092
60,702,539415.623507,485.090377,5.149040
60,703,33178.792993,486.093564,5.135930
60,713,146171.883660,969.183734,5.142286
60,714,45250.752853,970.188064,5.145107
60,715,2535.442080,971.191680,5.125980
60,716,575.451280,1454.285300,5.129300
60,217,60494.337300,343.065828,5.048245
60,2146,3103.272900,332.114700,4.981300
60,17,8389.093360,165.039933,5.161869
60,708,3509.549000,637.102361,5.276167
61,55,3551.146180,369.082399,5.632375
61,587,23551.405420,111.044767,5.569433
61,828,387033.544440,155.034233,5.663467
61,2407,73088.454320,137.023350,5.620500
61,2410,225223.310300,215.055150,5.585600
61,3087,2262.163140,93.034400,5.620600
61,3089,8760.112080,156.037500,5.622300
61,3100,7551.798840,519.098700,5.625900
62,955,344996.488500,1100.564525,5.110050
62,956,143986.022420,1101.061725,5.109600
62,957,193724.578800,1101.566100,5.110025
62,958,27774.788240,1102.064967,5.111100
62,960,221269.845960,1146.575375,5.106550
62,961,96882.189120,1147.579325,5.106525
62,1737,11984.892420,1102.570200,5.112300
62,1738,4747.496160,1148.580150,5.107900
62,936,2898.992060,549.777300,5.133000
62,937,1513.234480,550.277000,5.104100
63,257,494402.362940,952.114224,5.136816
63,654,793572.644800,399.043920,5.153120
63,1180,1391006.372090,951.110978,5.171128
63,2116,3999.022320,455.023856,5.076744
63,2204,243416.782940,399.545790,5.162080
63,2205,24739.851440,400.046683,5.090583
63,2211,77984.285900,953.117740,5.097200
63,2784,766.968340,954.122100,5.102100
63,648,69653.507700,323.038699,5.017365
63,242,162657.654900,647.087325,4.922702
63,23,39944.562620,179.055460,5.382100
63,2791,685.268380,1256.144725,5.325050
64,199,3149.168580,179.055617,4.470830
64,230,3636518.089373,495.076903,4.317682
64,234,601604.391713,496.080114,4.324875
64,235,58794.837307,497.081343,4.321348
64,259,922462.991780,991.162804,4.325839
64,260,367185.896353,992.165104,4.321261
64,261,77211.616333,993.169472,4.326006
64,1142,1415.251980,171.030200,4.387000
64,232,5231.141920,495.125263,4.323225
64,2212,3229.560640,994.174000,4.319100
65,25,12161.321260,191.018680,4.152580
65,652,120800.809140,393.044700,4.194600
65,653,30959.787340,393.546350,4.206550
65,677,45186.427080,939.111500,4.206400
65,2582,15403.838920,469.050050,4.152600
65,2583,2882.499740,469.551000,4.156100
65,2600,6165.955340,940.114750,4.140000
65,2601,448.254900,941.115200,4.148800
66,361,129668.675180,1418.708300,4.053950
66,362,86535.086040,1419.712300,4.051350
66,363,16657.417380,1420.715350,4.053000
66,930,11519.268840,181.071237,4.043941
66,2455,4350.000360,708.840200,4.088300
66,2456,2920.947520,709.343800,4.089700
66,2457,7377.848980,731.842100,4.082600
66,2458,4445.601520,732.341600,4.082600
67,10,35264242.273378,144.065805,5.910134
67,193,11150713.545879,145.064326,5.906776
67,308,92523.067073,146.064709,5.894290
67,2153,12417.819800,249.087700,5.837828
67,2154,664.500060,275.066441,5.844327
67,2155,12158.715720,292.092726,5.840885
67,2156,4789.644400,346.066633,5.852922
67,2157,3818.984000,364.077072,5.824794
67,192,864188.803948,103.050700,5.899685
67,520,44042.891240,160.060793,5.963176
67,2113,2547.767400,291.130200,5.878000
67,516,1741.830660,804.137000,5.872800
67,517,1539.773140,804.643600,5.862200
67,522,344642.931900,185.092638,5.896788
67,523,943.994880,186.095818,5.898213
67,140,3049.662100,1149.024900,5.873500
67,146,2984.614260,1172.029400,5.880800
67,162,2359.608440,1221.058900,5.880800
67,200,37853.053060,191.055259,5.734304
67,303,20266.669680,111.008157,5.782120
67,310,4136.576760,173.008314,5.775154
67,3609,6650.373740,126.056200,5.930200
67,2088,5847.995067,289.139563,5.931513
67,855,2454.542880,487.179114,6.080484
67,2236,2314.784640,133.013343,6.118520
67,313,1224.265640,191.018951,5.660331
68,1356,3379.364440,1022.976925,6.967950
68,1357,3442.277260,1023.474150,6.929550
68,1360,2662.779680,1032.485850,6.930600
68,1368,3020.391860,1045.978200,6.938500
68,1369,3646.557400,1046.480350,6.927050
68,1370,2276.922500,1046.982900,6.925250
68,1377,33999.696420,1055.483900,6.925800
68,1379,4994.359280,1056.488900,6.948100
69,206,18277.018100,247.034251,4.880156
69,217,2682513.174903,343.065828,5.048245
69,242,114471.401133,647.087325,4.922702
69,243,5388.290600,648.091204,4.909090
69,3570,11610.430800,355.036600,5.059100
69,3571,3185.040400,355.537900,5.062700
69,3585,61368.075300,863.094300,5.059100
69,3586,15255.598500,864.097200,5.059100
69,218,212674.044877,344.069367,4.926024
69,668,372847.340400,687.140466,4.957706
69,669,66487.021850,688.144330,4.970693
69,1183,456153.226990,191.055417,4.953868
69,1759,13611.952480,345.071614,5.055514
69,2193,96256.178280,169.013433,5.155133
69,2203,1061.877400,343.105900,5.092900
69,1748,3011.230150,192.058900,4.973100
69,1153,4827.021200,481.097522,5.107100
69,374,2240.076040,584.102475,4.858000
70,152,33458.398260,1208.044300,7.398600
70,153,29253.008280,1209.045900,7.398600
70,154,12048.924140,1209.550600,7.402200
70,155,679.210460,1210.552600,7.399200
70,168,21451.532820,1231.047700,7.400400
70,169,31984.389580,1231.548900,7.400400
70,170,19799.457160,1232.051000,7.402200
70,171,8508.872920,1232.552600,7.405700
71,119,9155.551720,1104.980000,7.979700
71,120,4513.851760,1105.483200,7.989000
71,127,29656.711100,1127.481800,7.985100
71,128,35988.226740,1127.984300,7.983300
71,129,22893.559920,1128.484400,7.985100
71,130,6743.000080,1128.988000,7.992600
71,131,1697.542040,1129.486200,7.989000
71,143,3296.489540,1150.486100,7.983400
72,868,1384119.361380,794.470409,4.426705
72,1643,62254.212040,796.477987,4.407350
72,2419,474762.392320,795.473729,4.444114
72,3037,4674.703400,1193.210600,4.395800
72,3199,9256.492080,1192.709767,4.405300
72,3478,7372.419580,794.967900,4.397800
72,3479,3598.514680,1192.209500,4.392200
72,3480,846.135000,1193.709300,4.394200
73,1430,25010.123260,1196.062464,7.187036
73,1431,43468.939880,1196.561756,7.192781
73,1432,23164.055140,1197.061927,7.189091
73,2120,6509.027600,1197.566900,7.212400
73,2130,11203.875200,1219.061900,7.212400
73,2131,18383.439500,1219.564400,7.216000
73,2132,10624.026500,1220.063200,7.216000
73,2133,4380.980700,1220.567800,7.216000
73,37,5285.278300,223.045228,7.097216
74,9,766461.471080,135.029165,5.376534
74,1505,1010.147975,733.840207,7.766257
74,1527,1889.281725,1422.698926,7.768642
74,1530,10366.150375,1468.705600,7.766264
74,1531,22582.219625,1468.731056,7.777200
74,1532,7036.721825,1469.710289,7.768089
74,1533,12643.824950,1469.731367,7.778200
74,1534,3351.435600,1470.719862,7.789425
74,23,13130.971960,179.055460,5.382100
74,356,1524.899380,893.432850,5.326400
74,2537,2377.738080,892.930900,5.345200
74,2551,8147.831580,1376.700000,5.314800
74,2552,4242.214120,1377.704800,5.314500
74,1506,2666.360260,748.846732,7.965721
74,1507,2680.387160,749.346837,7.971432
74,1536,15852.385360,1498.741756,7.979244
74,464,14203.927080,865.198000,5.357957
74,2853,1541.887500,866.201667,5.338633
74,315,1142.219200,209.066154,5.401344
75,241,326758.874933,625.046683,3.875728
75,665,41229.451940,626.050165,3.751929
75,1746,10412.100070,169.013324,3.943505
75,1749,24706.240850,236.013676,3.724147
75,1756,1027.351600,303.015529,3.736843
75,1758,2002.285850,312.019100,3.836600
75,1762,17960.965760,473.035750,3.703486
75,1763,2305.216400,627.053600,3.836600
75,237,2809.417700,505.097397,3.825983
76,26,854113.120700,192.058876,5.686678
76,201,99868.907620,191.124349,5.660722
76,202,53203.076940,193.060331,5.657509
76,222,46608.870920,383.118066,5.676128
76,963,17876106.588487,191.055161,5.735205
76,2194,12199.133360,191.205000,5.654400
76,2195,2022.379040,191.242900,5.655200
76,2196,5070.112340,191.306650,5.655700
76,599,13172.560360,497.752529,5.656968
