feature_number,sample,rt,mz,PC_ID,TIC
1273,DN1722_polar,9.825300,711.223200,N38_15,1128.133900
1273,DN1723_polar,9.825300,711.223200,N38_15,2420.006200
1273,DN1724_polar,9.825300,711.223200,N38_15,0.000000
1273,DN1725_polar,9.825300,711.223200,N38_15,12.025400
1273,DN2155_polar,9.825300,711.223200,N38_15,11.917900
1274,DN1722_polar,6.506400,760.103900,N38_41,1806.328000
1274,DN1723_polar,6.506400,760.103900,N38_41,928.400200
1274,DN1724_polar,6.506400,760.103900,N38_41,8041.113300
1274,DN1725_polar,6.506400,760.103900,N38_41,8139.354900
1274,DN2155_polar,6.506400,760.103900,N38_41,682.278900
1275,DN1722_polar,6.492500,760.604000,N38_41,471.907000
1275,DN1723_polar,6.492500,760.604000,N38_41,377.805700
1275,DN1724_polar,6.492500,760.604000,N38_41,2555.228300
1275,DN1725_polar,6.492500,760.604000,N38_41,4184.798200
1275,DN2155_polar,6.492500,760.604000,N38_41,214.299400
1276,DN1722_polar,7.234100,912.132100,N38_40,6906.025300
1276,DN1723_polar,7.234100,912.132100,N38_40,3400.599600
1276,DN1724_polar,7.234100,912.132100,N38_40,8417.970600
1276,DN1725_polar,7.234100,912.132100,N38_40,7124.269100
1276,DN2155_polar,7.234100,912.132100,N38_40,2274.922500
1277,DN1722_polar,7.246200,912.638200,N38_40,6472.262900
1277,DN1723_polar,7.246200,912.638200,N38_40,2679.685400
1277,DN1724_polar,7.246200,912.638200,N38_40,4861.331200
1277,DN1725_polar,7.246200,912.638200,N38_40,4670.081600
1277,DN2155_polar,7.246200,912.638200,N38_40,3027.327700
1278,DN1722_polar,7.575600,913.135300,N38_23,6691.696500
1278,DN1722_polar,7.575600,913.135300,N38_23,6691.696500
1278,DN1723_polar,7.575600,913.135300,N38_23,3247.446900
1278,DN1723_polar,7.575600,913.135300,N38_23,3247.446900
1278,DN1724_polar,7.575600,913.135300,N38_23,6987.152400
1278,DN1724_polar,7.575600,913.135300,N38_23,6987.152400
1278,DN1725_polar,7.575600,913.135300,N38_23,8029.217600
1278,DN1725_polar,7.575600,913.135300,N38_23,8029.217600
1278,DN2155_polar,7.575600,913.135300,N38_23,3083.888900
1278,DN2155_polar,7.575600,913.135300,N38_23,3083.888900
1279,DN1722_polar,4.216000,914.155400,N38_13,792.672000
1279,DN1723_polar,4.216000,914.155400,N38_13,2061.092800
1279,DN1724_polar,4.216000,914.155400,N38_13,2008.075600
1279,DN1725_polar,4.216000,914.155400,N38_13,9904.611200
1279,DN2155_polar,4.216000,914.155400,N38_13,836.542900
1280,DN1270_polar_2,6.603400,193.036000,N39_2,2329.691200
1280,DN1646_polar,6.603400,193.036000,N39_2,3969.049900
1280,DN1690_polar,6.603400,193.036000,N39_2,3407.098100
1280,DN1866_polar,6.603400,193.036000,N39_2,8046.926100
1280,DN1628_polar,6.604400,193.036000,M16_1,10215.544200
1280,DN1629_polar,6.604400,193.036000,M16_1,11405.069400
1280,DN2149_polar,6.604400,193.036000,M16_1,3093.324300
1280,DN720_polar,6.604400,193.036000,M16_1,8639.763000
1280,DN756_polar,6.604400,193.036000,M16_1,344.485200
1280,DN1524_polar,6.380500,193.034900,LA48_25,0.000000
1280,DN1532_polar,6.380500,193.034900,LA48_25,0.000000
1280,DN686_polar,6.380500,193.034900,LA48_25,3081.892300
1280,DN687_polar,6.380500,193.034900,LA48_25,0.000000
1280,DN731_polar,6.380500,193.034900,LA48_25,0.000000
1281,DN1270_polar_2,6.577900,194.030600,N39_29,808.381300
1281,DN1646_polar,6.577900,194.030600,N39_29,1306.659100
1281,DN1690_polar,6.577900,194.030600,N39_29,763.324800
1281,DN1866_polar,6.577900,194.030600,N39_29,3828.541500
1281,DN1628_polar,6.602600,194.030900,M16_1,4434.238300
1281,DN1629_polar,6.602600,194.030900,M16_1,6721.679000
1281,DN2149_polar,6.602600,194.030900,M16_1,942.928600
1281,DN720_polar,6.602600,194.030900,M16_1,4913.672000
1281,DN756_polar,6.602600,194.030900,M16_1,477.042000
1282,DN1455_polar,4.948800,333.061300,N4_35,3639.393700
1282,DN1472_polar,4.948800,333.061300,N4_35,4720.799300
1282,DN1473_polar,4.948800,333.061300,N4_35,5403.172900
1282,DN1504_polar,4.948800,333.061300,N4_35,5325.631900
1282,DN1575_polar,4.948800,333.061300,N4_35,1192.744300
1282,DN1469_polar,4.892700,333.059700,LA23_14,6642.017300
1282,DN1470_polar,4.892700,333.059700,LA23_14,22212.017800
